2022-02-16 08:36:53,430 INFO    SenderThread:1826 [sender.py:send_request_log_artifact():973] logged artifact source-zrwfymk2 - {'id': 'QXJ0aWZhY3Q6ODQwMzQxODU=', 'digest': 'c50a6363c9d0b40c1fbb8f21c7f666f6', 'state': 'PENDING', 'aliases': [], 'artifactSequence': {'id': 'QXJ0aWZhY3RDb2xsZWN0aW9uOjEyMjk1NTg5', 'latestArtifact': {'id': 'QXJ0aWZhY3Q6ODQwMzMzODg=', 'versionIndex': 0}}, 'version': 'latest'}
2022-02-16 08:36:53,431 DEBUG   SenderThread:1826 [sender.py:send():235] send: stats
2022-02-16 08:36:53,431 DEBUG   SenderThread:1826 [sender.py:send_request():249] send_request: stop_status
2022-02-16 08:37:08,675 DEBUG   HandlerThread:1826 [handler.py:handle_request():131] handle_request: stop_status
2022-02-16 08:37:08,676 DEBUG   SenderThread:1826 [sender.py:send_request():249] send_request: stop_status
2022-02-16 08:37:23,994 DEBUG   HandlerThread:1826 [handler.py:handle_request():131] handle_request: stop_status
2022-02-16 08:37:23,995 DEBUG   SenderThread:1826 [sender.py:send_request():249] send_request: stop_status
2022-02-16 08:37:25,706 DEBUG   HandlerThread:1826 [handler.py:handle_request():131] handle_request: resume
2022-02-16 08:37:25,707 INFO    HandlerThread:1826 [handler.py:handle_request_resume():611] starting system metrics thread
2022-02-16 08:37:26,108 DEBUG   HandlerThread:1826 [handler.py:handle_request():131] handle_request: log_artifact
2022-02-16 08:37:26,109 DEBUG   SenderThread:1826 [sender.py:send_request():249] send_request: log_artifact
2022-02-16 08:37:26,112 DEBUG   HandlerThread:1826 [handler.py:handle_request():131] handle_request: pause
2022-02-16 08:37:26,113 INFO    HandlerThread:1826 [handler.py:handle_request_pause():620] stopping system metrics thread
2022-02-16 08:37:26,650 INFO    SenderThread:1826 [sender.py:send_request_log_artifact():973] logged artifact source-zrwfymk2 - {'id': 'QXJ0aWZhY3Q6ODQwMzQxODU=', 'digest': 'c50a6363c9d0b40c1fbb8f21c7f666f6', 'state': 'COMMITTED', 'aliases': [{'artifactCollectionName': 'source-zrwfymk2', 'alias': 'latest'}, {'artifactCollectionName': 'source-zrwfymk2', 'alias': 'v1'}], 'artifactSequence': {'id': 'QXJ0aWZhY3RDb2xsZWN0aW9uOjEyMjk1NTg5', 'latestArtifact': {'id': 'QXJ0aWZhY3Q6ODQwMzQxODU=', 'versionIndex': 1}}, 'version': 'v1'}
2022-02-16 08:37:26,650 DEBUG   SenderThread:1826 [sender.py:send():235] send: stats
2022-02-16 08:37:30,746 DEBUG   HandlerThread:1826 [handler.py:handle_request():131] handle_request: resume
2022-02-16 08:37:30,746 INFO    HandlerThread:1826 [handler.py:handle_request_resume():611] starting system metrics thread
2022-02-16 08:37:31,064 DEBUG   HandlerThread:1826 [handler.py:handle_request():131] handle_request: log_artifact
2022-02-16 08:37:31,064 DEBUG   SenderThread:1826 [sender.py:send_request():249] send_request: log_artifact
2022-02-16 08:37:31,067 DEBUG   HandlerThread:1826 [handler.py:handle_request():131] handle_request: pause
2022-02-16 08:37:31,068 INFO    HandlerThread:1826 [handler.py:handle_request_pause():620] stopping system metrics thread
